Person_ID,Timestamp,First_Seen,Camera_ID,Location,Confidence_Pct,BBox_X,BBox_Y,BBox_W,BBox_H,Frame_Number
Person-6,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.5,475,28,33,85,171
Person-12,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,67.3,772,238,43,90,171
Person-13,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,68.6,545,2,28,86,171
Person-14,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,64.6,576,1,26,85,171
Person-18,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.4,348,474,60,116,171
Person-20,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.6,612,390,52,120,171
Person-28,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,69.6,617,294,54,107,171
Person-30,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.1,1033,117,40,98,171
Person-34,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.2,224,307,39,102,171
Person-38,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,46.3,921,14,26,89,171
Person-41,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,51.0,256,317,53,110,171
Person-51,2026-03-12 08:00:06,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,75.5,344,365,46,113,171
Person-22,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,82.4,1201,309,60,126,171
Person-68,2026-03-12 08:00:06,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,64.9,690,282,32,101,171
Person-26,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,43.0,1177,83,39,79,171
Person-75,2026-03-12 08:00:06,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,75.8,605,119,37,96,171
Person-90,2026-03-12 08:00:06,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,72.3,831,292,50,115,171
Person-94,2026-03-12 08:00:06,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,75.8,122,557,69,143,171
Person-95,2026-03-12 08:00:06,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,61.8,48,71,30,81,171
Person-98,2026-03-12 08:00:06,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,75.7,468,350,54,133,171
Person-105,2026-03-12 08:00:06,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,60.3,777,77,33,75,171
Person-15,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,48.1,1155,156,51,103,171
Person-101,2026-03-12 08:00:06,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,68.8,292,13,40,67,171
Person-83,2026-03-12 08:00:06,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,67.2,138,18,42,84,171
Person-135,2026-03-12 08:00:06,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,51.8,1213,83,32,83,171
Person-139,2026-03-12 08:00:06,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,55.8,0,386,36,103,171
Person-3,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,67.7,450,64,36,94,174
Person-5,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,64.5,704,177,46,106,174
Person-6,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,57.4,475,26,34,81,174
Person-12,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,63.0,775,243,40,90,174
Person-13,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.7,545,1,28,85,174
Person-14,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.9,576,0,26,86,174
Person-18,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,77.7,347,483,63,122,174
Person-20,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,83.6,614,397,54,119,174
Person-28,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.4,618,301,53,107,174
Person-30,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.9,1031,114,41,99,174
Person-34,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,44.6,223,307,38,102,174
Person-38,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,41.9,921,14,25,89,174
Person-51,2026-03-12 08:00:06,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,70.4,342,373,47,109,174
Person-22,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,82.2,1202,319,63,127,174
Person-68,2026-03-12 08:00:06,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,69.2,690,275,33,96,174
Person-75,2026-03-12 08:00:06,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,77.5,604,123,36,95,174
Person-90,2026-03-12 08:00:06,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,73.8,830,282,50,112,174
Person-94,2026-03-12 08:00:06,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,72.2,123,568,70,140,174
Person-95,2026-03-12 08:00:06,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,49.8,47,73,30,80,174
Person-98,2026-03-12 08:00:06,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,69.3,467,343,57,123,174
Person-105,2026-03-12 08:00:06,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,52.3,777,75,33,76,174
Person-15,2026-03-12 08:00:06,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,48.6,1158,159,51,102,174
Person-101,2026-03-12 08:00:06,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,59.6,299,12,34,67,174
Person-83,2026-03-12 08:00:06,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,65.4,136,22,43,83,174
Person-135,2026-03-12 08:00:06,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,65.9,1216,85,31,82,174
Person-139,2026-03-12 08:00:06,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,74.7,0,393,40,112,174
Person-3,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,71.1,452,59,35,92,177
Person-5,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,68.5,704,172,43,101,177
Person-6,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.7,476,21,35,81,177
Person-12,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.4,776,251,39,92,177
Person-13,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.1,545,0,29,82,177
Person-14,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,58.0,576,0,25,82,177
Person-18,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,80.1,349,493,64,126,177
Person-20,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,84.1,615,404,55,114,177
Person-30,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,51.4,1030,111,41,96,177
Person-34,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,40.3,223,307,37,101,177
Person-38,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,41.2,921,15,25,88,177
Person-51,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,65.4,340,379,49,105,177
Person-22,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.3,1206,328,64,123,177
Person-68,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,64.0,690,270,32,96,177
Person-26,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,57.7,1182,89,36,81,177
Person-75,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,74.7,602,127,36,94,177
Person-90,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,71.6,831,277,49,113,177
Person-94,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,63.3,126,578,68,132,177
Person-95,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,58.1,46,73,32,81,177
Person-98,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,76.1,466,336,53,123,177
Person-105,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,51.8,776,72,37,76,177
Person-15,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,41.7,1160,165,51,100,177
Person-101,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,46.4,309,11,26,68,177
Person-83,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,61.1,134,25,45,84,177
Person-135,2026-03-12 08:00:07,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,72.2,1218,88,31,83,177
Person-139,2026-03-12 08:00:07,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,50.1,0,404,46,114,177
Person-3,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.4,453,56,34,90,180
Person-5,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,68.0,705,167,42,98,180
Person-6,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,53.6,479,16,31,83,180
Person-12,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,80.7,779,258,38,92,180
Person-13,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,67.1,546,0,28,80,180
Person-14,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.0,576,0,26,79,180
Person-18,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.0,350,502,66,121,180
Person-20,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,82.1,616,409,57,119,180
Person-28,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.9,624,315,54,110,180
Person-30,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.0,1031,107,40,94,180
Person-38,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,44.6,922,15,24,88,180
Person-51,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,64.9,338,385,51,103,180
Person-22,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,80.8,1211,336,64,117,180
Person-68,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,64.3,689,265,33,99,180
Person-26,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,61.7,1187,91,33,81,180
Person-75,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,76.1,601,130,37,98,180
Person-90,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,73.8,833,271,47,115,180
Person-94,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,65.9,130,588,73,132,180
Person-95,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,61.5,45,73,33,83,180
Person-98,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,60.3,464,332,52,126,180
Person-105,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,57.4,777,68,37,75,180
Person-101,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,61.4,316,11,29,69,180
Person-83,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,49.2,133,26,44,84,180
Person-135,2026-03-12 08:00:07,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,69.4,1217,91,36,84,180
Person-139,2026-03-12 08:00:07,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,59.9,0,409,52,114,180
Person-3,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,74.0,453,51,34,92,183
Person-5,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,61.1,705,161,41,99,183
Person-6,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,55.7,480,10,29,85,183
Person-12,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.0,780,262,40,90,183
Person-13,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,63.5,546,0,28,78,183
Person-14,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.6,577,0,25,76,183
Person-18,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.9,350,508,66,118,183
Person-20,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,79.9,614,419,60,123,183
Person-28,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.8,626,320,54,116,183
Person-30,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.9,1029,103,41,95,183
Person-34,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,43.5,223,306,36,98,183
Person-38,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,46.6,921,15,25,88,183
Person-51,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,64.5,336,393,53,107,183
Person-22,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,79.7,1213,343,64,125,183
Person-68,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,61.2,689,257,32,97,183
Person-26,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.0,1188,92,34,83,183
Person-75,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,69.8,600,136,38,98,183
Person-90,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,74.1,834,262,46,109,183
Person-94,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,40.3,134,601,72,119,183
Person-95,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,67.6,42,73,36,84,183
Person-98,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,58.2,465,326,48,126,183
Person-105,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,60.1,781,64,34,74,183
Person-101,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,65.8,320,12,37,67,183
Person-83,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,48.6,133,27,43,84,183
Person-135,2026-03-12 08:00:07,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,69.8,1218,93,38,86,183
Person-139,2026-03-12 08:00:07,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,56.8,0,415,58,107,183
Person-3,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.0,452,50,36,92,186
Person-5,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,58.0,706,158,40,101,186
Person-6,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.7,480,6,28,88,186
Person-12,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,63.9,778,270,44,89,186
Person-13,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.6,547,0,28,77,186
Person-14,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.7,578,0,25,74,186
Person-18,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.5,349,516,66,124,186
Person-20,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.5,613,426,59,124,186
Person-28,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.3,627,324,55,118,186
Person-30,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,76.0,1029,100,39,98,186
Person-34,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,48.0,223,306,36,98,186
Person-38,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,43.9,922,15,24,88,186
Person-51,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,73.8,334,401,54,109,186
Person-22,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.2,1215,352,64,130,186
Person-68,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,65.5,689,251,31,94,186
Person-26,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.9,1189,96,35,81,186
Person-75,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,71.6,600,139,39,100,186
Person-90,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,74.0,835,254,45,108,186
Person-94,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,82.0,138,611,68,109,186
Person-95,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,65.3,41,74,37,84,186
Person-98,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,73.6,464,319,46,124,186
Person-105,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,53.2,782,61,35,76,186
Person-101,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,58.7,324,12,38,67,186
Person-83,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,53.7,133,30,43,84,186
Person-135,2026-03-12 08:00:07,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,63.7,1221,95,38,86,186
Person-139,2026-03-12 08:00:07,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,77.6,0,422,66,107,186
Person-3,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.6,452,45,34,92,189
Person-5,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.6,707,153,38,99,189
Person-6,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.1,479,6,29,85,189
Person-12,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,74.7,776,277,46,93,189
Person-13,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.1,547,0,27,76,189
Person-14,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.0,578,0,25,73,189
Person-18,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,85.6,346,526,66,130,189
Person-20,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,74.8,612,435,59,115,189
Person-28,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,74.2,629,330,56,121,189
Person-30,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.7,1027,96,38,97,189
Person-34,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,49.2,223,305,36,99,189
Person-38,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,49.5,921,14,24,88,189
Person-51,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,78.1,332,407,53,108,189
Person-22,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,69.0,1217,360,63,128,189
Person-68,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,67.0,689,245,30,95,189
Person-26,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,61.4,1188,98,39,80,189
Person-75,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,78.6,600,142,39,98,189
Person-90,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,75.0,835,248,44,112,189
Person-94,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,87.5,143,623,68,97,189
Person-95,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,64.0,38,75,39,84,189
Person-98,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,71.8,464,310,45,117,189
Person-105,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,65.1,785,59,34,75,189
Person-101,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,48.0,333,11,28,66,189
Person-83,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,58.3,134,32,41,87,189
Person-135,2026-03-12 08:00:07,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,73.1,1225,96,36,84,189
Person-139,2026-03-12 08:00:07,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,76.5,5,431,69,111,189
Person-3,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.3,452,40,34,91,192
Person-5,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.3,709,149,39,96,192
Person-6,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,63.5,478,4,30,83,192
Person-12,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.6,778,283,44,89,192
Person-13,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.8,547,0,27,73,192
Person-14,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,45.9,579,0,26,71,192
Person-18,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,83.8,344,537,65,126,192
Person-20,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,82.0,614,443,56,124,192
Person-28,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.9,631,338,57,124,192
Person-30,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,76.7,1025,90,37,95,192
Person-34,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,51.2,222,307,36,99,192
Person-38,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,53.7,921,14,24,89,192
Person-51,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,78.2,331,413,52,105,192
Person-22,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.3,1221,368,59,123,192
Person-68,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,66.1,689,241,29,96,192
Person-26,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.7,1190,99,41,81,192
Person-75,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,82.1,600,146,39,100,192
Person-90,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,72.5,832,243,45,110,192
Person-94,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,84.0,146,633,70,87,192
Person-95,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,63.2,35,75,42,84,192
Person-98,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,72.1,464,303,47,118,192
Person-105,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,58.8,787,54,34,76,192
Person-101,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,62.5,339,11,29,66,192
